document_id,issue_date,end_date,authorisation_licence,manufacturer_name,bin_iin
№ ЕАЭС KZ 7500651.13.12.24159,2024-11-11,2027-11-11,-,Общественное объединение «Общество инвалидов «Modern Kazakhstan Jihazy»,81240013957
№ ЕАЭС KZ 7500651.13.12.24157,2024-11-11,2027-11-11,-,Общественное объединение «Общество инвалидов «Modern Kazakhstan Jihazy»,81240013957
№ ЕАЭС KZ 7500651.01.01.10608,2024-11-11,2027-11-11,-,Общественное объединение «Общество инвалидов «Modern Kazakhstan Jihazy»,81240013957
"Свидетельство о соответствии предприятия требованиям Российского морского регистра судоходства №22.44.01.00326.143, выдано 04 августа 2022 года, дата окончания – 04 августа 2027 года. Орган выдачи:  «Российский Морской Регистр Судоходства».",2022-08-04,2027-08-04,"Государственная лицензия на занятие разработкой, производством, ремонтом, приобретением и реализацией боеприпасов, вооружения и военной техники, запасных частей, комплектующих изделий и приборов к ним, а также специальных материалов и оборудования для их производства, включая монтаж, накладку, модернизацию, установку, использование, хранение, ремонт и сервисное обслуживание №13010167, выдана 25 июня 2013 года","АО ""Уральский завод ""Зенит""",931240000042
№ ЕАЭС KZ 7500651.13.12.25347,2025-01-17,2028-01-17,-,ИП «DIMEDA»,721119301414
"№ ЕАЭС KZ 7500651.13.12.24693
с 04.12.2024 г. до 04.12.2027 г.",2024-12-04,2027-12-04,-,ИП «DIMEDA»,721119301414
Сертификат соответствия №ТС RU C-KZ.HA10.B.02123,2018-12-06,2023-12-05,Разрешение на применение технических устройств номер KZ13VEH00002875 от 02.06.2019 г.,"ТОО ""Павлодарский Завод Трубопроводной Арматуры""",61140000323
Декларация о соответствии KZ.7100749.24.01.10013 от 17.06.2021г.,2021-06-17,,-,"ТОО ""Павлодарский Завод Трубопроводной Арматуры""",61140000323
Декларация о соответствии KZ.7100749.24.01.10008 от 17.06.2021г.,2021-06-17,,-,"ТОО ""Павлодарский Завод Трубопроводной Арматуры""",61140000323
Декларация о соответствии KZ.7100749.24.01.10009 от 17.06.2021г.,2021-06-17,,Разрешение на применение технических устройств номер KZ13VEH00002875 от 02.06.2019 г.,"ТОО ""Павлодарский Завод Трубопроводной Арматуры""",61140000323
Декларация о соответствии KZ.7100749.24.01.10010 от 17.06.2021г.,2021-06-17,,-,"ТОО ""Павлодарский Завод Трубопроводной Арматуры""",61140000323
"Декларация о соответствии KZ.7100749.24.01.10012
от 17.06.2021г.",2021-06-17,,-,"ТОО ""Павлодарский Завод Трубопроводной Арматуры""",61140000323
Сертификат соответствия №ЕАЭС RU C-KZ.АЖ38.В.00128/19,2019-07-29,2024-07-28,Разрешение на применение технических устройств номер KZ31VEH00010602 от 12.04.2019 г.,"ТОО ""Павлодарский Завод Трубопроводной Арматуры""",61140000323
Декларация о соответствии ЕАЭС ЕАЭС KG417/036.Д.0000826 от 27.10.2021г.,2021-10-27,,-,"ТОО ""Павлодарский Завод Трубопроводной Арматуры""",61140000323
Декларация о соответствии ЕАЭС KG 417/033.Д.0010624 от 13.03.2023г.,2023-03-13,,-,"ТОО ""Павлодарский Завод Трубопроводной Арматуры""",61140000323
Информационное письмо №041223-03 от 04.12.2023 ТОО Фирма Торговая Палата,2023-12-04,,-,"ТОО ""Павлодарский Завод Трубопроводной Арматуры""",61140000323
Декларация о соответствии  ЕАЭС KZ 7500533.13.12.00903,2023-11-01,,-,"ТОО ""Павлодарский Завод Трубопроводной Арматуры""",61140000323
ЕАЭС КZ 7100317.13.12.05280,2024-11-29,2025-11-28,-,"ИП ""PRO Мебель""",750705300978
ЕАЭС KZ 7100317.13.12.05279,2024-11-29,2025-11-28,-,"ИП ""PRO Мебель""",750705300978
KZ 5110317.13.12.00701,2022-11-28,2025-11-28,-,"Товарищество с ограниченной ответственностью ""ARNATEX""",210240000055
Сертификат соответствия KZ.3110317.01.01.00404,2023-02-28,2026-02-20,-,Общественное Объединение «Общество инвалидов Нұршуақ»,170240001903
Сертификат соответствия KZ.3110317.01.01.00403,2023-02-28,2026-02-20,-,Общественное Объединение «Общество инвалидов Нұршуақ»,170240001903
Сертификат соответствия ЕАЭС KZ 7500401.01.01. 02284,2023-03-01,2026-03-01,-,Общественное Объединение «Общество инвалидов Нұршуақ»,170240001903
Сертификат соответствия ЕАЭС KZ 7500401. 01.01.02287 с 01.03.2023 г по 01.03.2026 г.,2023-03-01,2026-03-01,-,Общественное Объединение «Общество инвалидов Нұршуақ»,170240001903
Сертификат соответствия ЕАЭС KZ 7500401. 01.01.02278 с 01.03.2023 г по 01.03.2026 г.,2023-03-01,2026-03-01,-,Общественное Объединение «Общество инвалидов Нұршуақ»,170240001903
Сертификат соответствия ЕАЭС KZ 7500401. 01.01.02280 с 01.03.2023 г по 01.03.2026 г.,2023-03-01,2026-03-01,-,Общественное Объединение «Общество инвалидов Нұршуақ»,170240001903
Сертификат соответствия ЕАЭС KZ 7500401. 01.01.02283 с 01.03.2023 г по 01.03.2026 г.,2023-03-01,2026-03-01,-,Общественное Объединение «Общество инвалидов Нұршуақ»,170240001903
Сертификат соответствия ЕАЭС KZ 7500401. 01.01.02288 с 01.03.2023 г по 01.03.2026 г.,2023-03-01,2026-03-01,-,Общественное Объединение «Общество инвалидов Нұршуақ»,170240001903
Сертификат соответствия ЕАЭС KZ 7500401. 01.01.02282 с 01.03.2023 г по 01.03.2026 г.,2023-03-01,2026-03-01,-,Общественное Объединение «Общество инвалидов Нұршуақ»,170240001903
Сертификат соответствия ЕАЭС KZ 7500401. 01.01.02277 с 01.03.2023 г по 01.03.2026 г.,2023-03-01,2026-03-01,-,Общественное Объединение «Общество инвалидов Нұршуақ»,170240001903
Сертификат соответствия ЕАЭС KZ 3110317.01.01.00093,2023-03-02,2026-02-20,-,Общественное Объединение «Общество инвалидов Нұршуақ»,170240001903
Сертификат соответствия ЕАЭС KZ 7500401. 01.01.02279,2023-03-01,2026-03-01,-,Общественное Объединение «Общество инвалидов Нұршуақ»,170240001903
Сертификат соответствия ЕАЭС KZ 7500401. 01.01.02281,2023-03-01,2026-03-01,-,Общественное Объединение «Общество инвалидов Нұршуақ»,170240001903
Сертификат соответствия ЕАЭС KZ 7500401. 01.01.02289,2023-03-01,2026-03-01,-,Общественное Объединение «Общество инвалидов Нұршуақ»,170240001903
Сертификат соответствия ЕАЭС KZ 7500401. 01.01.03450,2024-04-17,2027-04-16,-,Общественное Объединение «Общество инвалидов Нұршуақ»,170240001903
Сертификат соответствия ЕАЭС KZ 7500401. 01.01.03451,2024-04-17,2027-04-16,-,Общественное Объединение «Общество инвалидов Нұршуақ»,170240001903
Сертификат соответствия ЕАЭС KZ 7500401. 01.01.03452,2024-04-17,2027-04-16,-,Общественное Объединение «Общество инвалидов Нұршуақ»,170240001903
Сертификат соответствия ЕАЭС KZ 7500401. 01.01.03453,2024-04-17,2027-04-16,-,Общественное Объединение «Общество инвалидов Нұршуақ»,170240001903
Декларация о соответствии ЕАЭС KZ 7500401.13.12.03567,2024-04-17,2027-04-16,-,Общественное Объединение «Общество инвалидов Нұршуақ»,170240001903
Декларация о соответствии ЕАЭС KZ 7500401.13.12.03568,2024-04-17,2027-04-16,-,Общественное Объединение «Общество инвалидов Нұршуақ»,170240001903
Декларация о соответствии ЕАЭС KZ 7500401.13.12.03569,2024-04-17,2027-04-16,-,Общественное Объединение «Общество инвалидов Нұршуақ»,170240001903
Декларация о соответствии ЕАЭС KZ 7500401.13.12.03566,2024-04-17,2027-04-16,-,Общественное Объединение «Общество инвалидов Нұршуақ»,170240001903
